dataset,layer,head,pearson_PAM,pearson_QAM,pearson_SAM,spearman_PAM,spearman_QAM,spearman_SAM
alpaca,28,18,-0.1498063759595042,0.13750646042477782,0.07460303672785891,0.0,-0.05413319619607666,0.081199794294115
alpaca,28,19,-0.0945071946778693,0.09357417060879138,0.019098371085568066,-0.013533299049019166,-0.0405998971470575,-0.1217996914411725
alpaca,28,2,-0.10202924221511638,0.11868176875383428,0.06908469914069335,0.13533299049019168,-0.16239958858823,-0.13533299049019168
alpaca,28,20,-0.000860030916233206,-0.09114318178815249,0.17305756684211068,-0.1217996914411725,0.10826639239215333,0.17593288763724918
alpaca,28,21,-0.08337685865588125,0.0721196721590626,0.12324489685041802,0.081199794294115,-0.10826639239215333,0.09473309334313418
alpaca,28,22,0.20489219454771632,-0.13560809368557328,-0.3690915028128592,0.17593288763724918,-0.17593288763724918,-0.17593288763724918
alpaca,28,23,0.07783021854610114,-0.05497502424456137,-0.09574594895014807,0.21653278478430665,-0.18946618668626836,-0.10826639239215333
alpaca,28,24,-0.047457963162543235,0.02761971974774141,0.05427878278282861,-0.081199794294115,-0.0405998971470575,0.0405998971470575
alpaca,28,25,0.2356155576464498,-0.23489150256277425,-0.06758727781591624,0.21653278478430665,-0.27066598098038336,-0.081199794294115
alpaca,28,26,0.06813355515252693,-0.09876745675481546,0.029771335099586838,0.05413319619607666,-0.10826639239215333,0.02706659809803833
alpaca,28,27,-0.15100329679511523,0.15217885322380423,0.035185275313876135,0.02706659809803833,-0.013533299049019166,-0.081199794294115
alpaca,28,28,-0.018575563941471637,-0.11776542581789587,0.2239078906447538,-0.06766649524509584,-0.013533299049019166,0.18946618668626836
alpaca,28,29,-0.030187190594619807,0.07092358069900564,-0.23522824373922696,0.17593288763724918,-0.18946618668626836,-0.10826639239215333
alpaca,28,3,-0.060335110644556045,0.07766211233128667,-0.08684032940749613,0.013533299049019166,0.0,-0.02706659809803833
alpaca,28,30,-0.21556609850975378,0.17082381972248306,0.1967581598175583,-0.17593288763724918,0.14886628953921086,0.2571326819313642
alpaca,28,31,0.004480910835827924,0.00884939580393442,-0.029527516839165737,-0.013533299049019166,0.081199794294115,-0.10826639239215333
alpaca,28,4,-0.08560195288821024,0.09044266173635422,0.0381798673053939,0.10826639239215333,-0.10826639239215333,-0.31126587812744083
alpaca,28,5,0.17779326438519194,-0.0962547836986179,-0.28171878034895104,0.23006608383332589,-0.16239958858823,-0.32479917717646
alpaca,28,6,-0.053391857004940035,0.05403536577058923,0.007921397439515023,0.081199794294115,-0.10826639239215333,-0.09473309334313418
alpaca,28,7,0.24935151404195557,-0.18560102214155538,-0.22109228090239835,0.28419928002940253,-0.18946618668626836,-0.3789323733725367
alpaca,28,8,-0.05572000516725854,0.08488051806171122,-0.17205491243682813,0.1217996914411725,-0.09473309334313418,-0.2977325790784217
alpaca,28,9,-0.04735197690545439,0.06450867434887474,-0.04803204346281785,0.1217996914411725,-0.18946618668626836,-0.1217996914411725
alpaca,28,avg,0.01562049539550014,-0.0036250184968731475,-0.07305659410769308,0.09473309334313418,-0.05413319619607666,-0.06766649524509584
alpaca,29,0,-0.13224460467478139,0.14986869908935768,-0.15237801043672766,-0.16239958858823,0.18946618668626836,-0.17593288763724918
alpaca,29,1,-0.19566065859970302,0.1400320586982002,0.2774186374371237,-0.18946618668626836,0.02706659809803833,0.33833247622547924
alpaca,29,10,0.2452942906745231,-0.2424867834933206,-0.05461691746973276,0.21653278478430665,-0.243599382882345,-0.13533299049019168
alpaca,29,11,-0.10170853685241035,0.1088875897038334,-0.1498408615051247,0.081199794294115,-0.06766649524509584,-0.23006608383332589
alpaca,29,12,-0.11528897506830273,0.11409663969642883,0.04432817181863984,-0.013533299049019166,-0.05413319619607666,-0.09473309334313418
alpaca,29,13,0.18235707896582282,-0.1819495764406411,-0.0458691181827063,0.21653278478430665,-0.21653278478430665,-0.081199794294115
alpaca,29,14,-0.08547670327022869,0.08522290592321924,-0.002317977813812968,-0.10826639239215333,0.0,0.05413319619607666
alpaca,29,15,-0.17688956232549724,0.13113653232222375,0.2294475015454038,-0.09473309334313418,0.02706659809803833,0.243599382882345
alpaca,29,16,-0.12872886889060536,0.1291399273384406,-0.08876008358091231,0.013533299049019166,-0.013533299049019166,-0.18946618668626836
alpaca,29,17,-0.09861966189496593,0.09041770255525701,0.06557578405087912,-0.081199794294115,0.0405998971470575,0.013533299049019166
alpaca,29,18,0.05032532940967147,-0.014110426038990535,-0.15133549750285286,0.10826639239215333,-0.13533299049019168,-0.18946618668626836
alpaca,29,19,0.13411478251537923,-0.11937302667724001,-0.2667603208962085,0.18946618668626836,-0.20299948573528753,-0.28419928002940253
alpaca,29,2,-0.10542050863780097,0.14867121920522913,0.017127218078069623,-0.17593288763724918,0.23006608383332589,0.0
alpaca,29,20,-0.03519974403480303,0.04280559287036582,-0.00824804903355192,0.06766649524509584,-0.05413319619607666,-0.243599382882345
alpaca,29,21,0.29038673234507795,-0.2909542882195696,0.012693643428053996,0.2977325790784217,-0.28419928002940253,0.013533299049019166
alpaca,29,22,-0.14432743781167795,0.15314466566279938,0.023746881366617574,0.013533299049019166,-0.013533299049019166,-0.21653278478430665
alpaca,29,23,-0.10006393591389594,0.058910673054232573,0.14817808499611412,0.0,-0.02706659809803833,0.1217996914411725
alpaca,29,24,0.07491777886246288,-0.060070504793642975,-0.14221522471677064,0.16239958858823,-0.21653278478430665,-0.10826639239215333
alpaca,29,25,0.05996901786888336,-0.05234728798921943,-0.031677221284834835,0.09473309334313418,-0.1217996914411725,-0.1217996914411725
alpaca,29,26,0.0641101157095517,-0.04105385515082901,-0.2899930681379254,0.243599382882345,-0.2571326819313642,-0.09473309334313418
alpaca,29,27,-0.07163448464897126,0.07443702794048944,-0.20762860878703804,0.20299948573528753,-0.20299948573528753,-0.13533299049019168
alpaca,29,28,-0.10542876981111014,0.10107941546517862,0.09856458033456308,-0.02706659809803833,-0.05413319619607666,0.06766649524509584
alpaca,29,29,-0.072411561725763,0.08284234802758039,0.03391198461624244,0.0405998971470575,-0.09473309334313418,-0.02706659809803833
alpaca,29,3,-0.14811234755077038,0.1661412687228044,0.042102018479205694,0.02706659809803833,0.0,-0.20299948573528753
alpaca,29,30,0.07075267659126902,-0.07493030850016487,0.07601989167465616,0.13533299049019168,-0.16239958858823,-0.013533299049019166
alpaca,29,31,0.4080200297539239,-0.12085688994611007,-0.5655035258809021,0.23006608383332589,-0.10826639239215333,-0.28419928002940253
alpaca,29,4,-0.05603679905426975,0.0696253531112241,-0.4999608456897604,0.05413319619607666,-0.05413319619607666,-0.36539907432351754
alpaca,29,5,0.2607950901649176,-0.2641028796193123,0.009562294998104664,0.28419928002940253,-0.2977325790784217,-0.1217996914411725
alpaca,29,6,-0.1384435496121718,0.13931856595130535,-0.054620389863324535,0.013533299049019166,-0.013533299049019166,-0.28419928002940253
alpaca,29,7,-0.04731897232245966,0.056367534750863764,0.03108003239773692,-0.0405998971470575,0.013533299049019166,0.0405998971470575
alpaca,29,8,-0.13713053754207077,0.14448259709192618,-0.29978412140011246,0.0,0.02706659809803833,-0.32479917717646
alpaca,29,9,0.14854834195339675,-0.16900547677097413,0.036452086284976794,0.14886628953921086,-0.16239958858823,-0.02706659809803833
alpaca,29,avg,0.047425906864483544,-0.035423261713827724,-0.1330293175580363,0.1217996914411725,-0.06766649524509584,-0.18946618668626836
alpaca,30,0,-0.06393234335250668,0.08162469105813044,-0.12376136274684414,-0.0405998971470575,0.013533299049019166,-0.081199794294115
alpaca,30,1,-0.08780052324711375,0.09270762703704716,-0.31834536526110974,-0.02706659809803833,0.02706659809803833,-0.36539907432351754
alpaca,30,10,0.007563595260892081,-0.0011921372298829293,-0.11038381824629709,0.1217996914411725,-0.13533299049019168,-0.1217996914411725
alpaca,30,11,-0.1364995807726393,0.12249172843051936,0.18489907877210515,-0.09473309334313418,0.0405998971470575,0.14886628953921086
alpaca,30,12,-0.024795106184416302,-0.03713121719192194,0.19114376132640457,-0.013533299049019166,-0.10826639239215333,0.18946618668626836
alpaca,30,13,-0.17275081865604738,0.16192924495174982,0.09517768477941801,-0.09473309334313418,0.0405998971470575,0.05413319619607666
alpaca,30,14,-0.09075225343130656,0.09116826754714183,0.016093881875811785,0.06766649524509584,-0.05413319619607666,-0.06766649524509584
alpaca,30,15,-0.052904714880698506,0.06617557042865316,-0.011822156790736674,0.1217996914411725,-0.09473309334313418,-0.17593288763724918
alpaca,30,16,0.07525158145099507,-0.0009159487206675073,-0.38165151495045657,0.17593288763724918,-0.13533299049019168,-0.35186577527449836
alpaca,30,17,0.2818906126270219,-0.14134138750650257,-0.3751654283619247,0.32479917717646,-0.18946618668626836,-0.33833247622547924
alpaca,30,18,-0.023322601768638648,0.08977965566253879,-0.053853933475337505,0.05413319619607666,0.081199794294115,-0.10826639239215333
alpaca,30,19,0.09631604067781666,-0.10652900940520228,0.05723525547955402,0.09473309334313418,-0.1217996914411725,-0.081199794294115
alpaca,30,2,0.5688470131158005,-0.5382173486343992,-0.1760623974851796,0.46013216766665177,-0.48719876576469,-0.2571326819313642
alpaca,30,20,-0.08729598934710996,0.09154318631077428,-0.1090908564137023,0.06766649524509584,-0.06766649524509584,-0.2977325790784217
alpaca,30,21,-0.20379388247509128,0.1625776591186947,0.13292008496394692,-0.20299948573528753,0.1217996914411725,0.0405998971470575
alpaca,30,22,0.23373705152382113,-0.24989202344333775,0.22765571487244105,0.06766649524509584,-0.14886628953921086,0.27066598098038336
alpaca,30,23,-0.09435302447630392,0.09716530906754094,-0.059344155928913914,0.02706659809803833,-0.0405998971470575,-0.10826639239215333
alpaca,30,24,0.252088736229138,0.07248699670607822,-0.19714031698912785,0.21653278478430665,0.06766649524509584,-0.18946618668626836
alpaca,30,25,-0.2669663457403839,0.16278052058683215,0.2162121062082807,-0.2571326819313642,0.17593288763724918,0.17593288763724918
alpaca,30,26,0.261233806052849,-0.20514543700019436,-0.38198045310283746,0.2977325790784217,-0.243599382882345,-0.32479917717646
alpaca,30,27,0.06978173954862457,0.08839055718970236,-0.22320359951752822,0.14886628953921086,0.081199794294115,-0.28419928002940253
alpaca,30,28,-0.01372247360474398,-0.008404755847866756,0.1201819884982901,-0.013533299049019166,-0.05413319619607666,0.06766649524509584
alpaca,30,29,-0.17133277028492055,0.1566420077526841,0.16934084890193532,-0.13533299049019168,0.0405998971470575,0.35186577527449836
alpaca,30,3,-0.11421709529499842,0.1274499039798038,-0.04638725582210794,0.05413319619607666,-0.05413319619607666,-0.20299948573528753
alpaca,30,30,0.0007675022052237839,0.014007621555660628,-0.05774952936165809,0.16239958858823,-0.10826639239215333,-0.16239958858823
alpaca,30,31,0.13337294776201578,-0.07404121809954482,-0.1360699246538507,0.16239958858823,-0.21653278478430665,-0.10826639239215333
alpaca,30,4,0.06734558769025993,-0.006179295892213106,-0.1331063073135765,0.21653278478430665,-0.13533299049019168,-0.14886628953921086
alpaca,30,5,-0.04253267301020731,0.0429137712252408,-0.06426450536054354,0.10826639239215333,-0.10826639239215333,-0.0405998971470575
alpaca,30,6,-0.149766566857241,0.1428295472729077,0.16019692409737066,-0.0405998971470575,0.013533299049019166,0.16239958858823
alpaca,30,7,-0.19666786333678585,0.17740490457253763,0.1840628349208894,-0.1217996914411725,0.081199794294115,0.20299948573528753
alpaca,30,8,-0.025788833564639735,-0.154069458556627,0.10471782534805041,0.013533299049019166,-0.14886628953921086,0.0405998971470575
alpaca,30,9,-0.06387378029240336,0.05227634388979091,0.08500340841131765,0.02706659809803833,0.0,0.06766649524509584
alpaca,30,avg,0.06326697066858052,-0.028520412606292244,-0.25514040850139247,0.05413319619607666,-0.02706659809803833,-0.243599382882345
alpaca,31,0,0.17682740892178467,-0.1909614343153935,0.20471825432455798,0.18946618668626836,-0.20299948573528753,0.18946618668626836
alpaca,31,1,0.01985139483777676,0.00787591301659184,-0.32283311670833953,0.09473309334313418,-0.10826639239215333,-0.05413319619607666
alpaca,31,10,0.09881491709986816,-0.028100245587208944,-0.3692152582796181,0.21653278478430665,-0.16239958858823,-0.31126587812744083
alpaca,31,11,-0.06327985057435104,0.054515780436117996,0.10999857565747319,0.1217996914411725,-0.13533299049019168,0.02706659809803833
alpaca,31,12,-0.05393338514187141,0.06072504535474957,-0.14812411456346,0.05413319619607666,-0.06766649524509584,-0.1217996914411725
alpaca,31,13,-0.07004566664134579,0.04903153150473308,0.08303057449810243,-0.013533299049019166,0.02706659809803833,0.081199794294115
alpaca,31,14,-0.0329092702221885,0.0353810348498531,-0.053767173540137415,0.09473309334313418,-0.081199794294115,-0.081199794294115
alpaca,31,15,0.09194163015758308,-0.09811673477936014,0.07460168219353581,0.06766649524509584,-0.1217996914411725,0.081199794294115
alpaca,31,16,-0.10716713345756668,0.10767536292328077,-0.028709556404616893,0.06766649524509584,-0.06766649524509584,0.0
alpaca,31,17,0.09356348411275664,-0.17336724433547523,0.22929782780051142,0.10826639239215333,-0.20299948573528753,0.27066598098038336
alpaca,31,18,-0.13152511237406564,0.1159651961850064,0.16942946347281015,-0.13533299049019168,0.0405998971470575,0.10826639239215333
alpaca,31,19,0.050463964049780444,-0.039705411990515305,-0.12056514186926322,0.081199794294115,-0.10826639239215333,-0.13533299049019168
alpaca,31,2,-0.14621076363991553,0.1483112424480264,0.0018515775843873424,0.0405998971470575,-0.05413319619607666,-0.013533299049019166
alpaca,31,20,-0.08359445851664332,0.08431628412193112,-0.05787462769339167,0.081199794294115,-0.081199794294115,0.0
alpaca,31,21,-0.1192128895175476,0.13145017075794097,-0.1901421936631245,-0.06766649524509584,0.0405998971470575,-0.02706659809803833
alpaca,31,22,0.399596012957289,-0.4088521954673308,0.167995413144616,-0.1217996914411725,0.1217996914411725,0.20299948573528753
alpaca,31,23,-0.08995589741525666,0.07962778262808765,0.17239187089779484,0.081199794294115,-0.09473309334313418,0.243599382882345
alpaca,31,24,0.019206555797573615,-0.02781088253164823,0.08008614434388037,0.06766649524509584,-0.09473309334313418,0.02706659809803833
alpaca,31,25,-0.09990004074983745,0.072066990173317,0.11191656721465772,-0.09473309334313418,0.06766649524509584,0.16239958858823
alpaca,31,26,0.07210580934330066,-0.06761121651422525,-0.07094302583453249,0.0,0.0,0.013533299049019166
alpaca,31,27,0.1612245863742209,-0.10206292284821664,-0.10291257616084547,0.06766649524509584,-0.16239958858823,-0.17593288763724918
alpaca,31,28,-0.0454643122135068,0.03349026486075238,0.09978730959599473,0.09473309334313418,-0.081199794294115,0.0405998971470575
alpaca,31,29,-0.1153496644628223,0.11873059460930821,0.027641557887722636,0.081199794294115,-0.0405998971470575,-0.18946618668626836
alpaca,31,3,-0.0741439184384738,0.07696510813904037,-0.16542528035350418,-0.0405998971470575,0.0405998971470575,-0.21653278478430665
alpaca,31,30,-0.14552306667240072,0.12210613809477264,0.08556572076907695,-0.18946618668626836,0.14886628953921086,0.0405998971470575
alpaca,31,31,0.12721238760159034,-0.08042119074055797,-0.16309951197657344,0.16239958858823,-0.13533299049019168,-0.18946618668626836
alpaca,31,4,-0.06581686987746278,0.28203707348125545,-0.19198437611370242,-0.0405998971470575,0.2977325790784217,-0.0405998971470575
alpaca,31,5,-0.31670324869306454,0.18404730898933633,0.1844768459979373,-0.2977325790784217,0.23006608383332589,0.17593288763724918
alpaca,31,6,-0.07070211843205836,0.06349621615584534,0.317859396287049,0.1217996914411725,-0.13533299049019168,0.46013216766665177
alpaca,31,7,-0.22202595173159595,0.21513782847640456,0.04479080250077242,-0.18946618668626836,0.27066598098038336,0.013533299049019166
alpaca,31,8,0.11814206551777366,-0.10120856532296621,-0.09762098777710425,0.17593288763724918,-0.17593288763724918,-0.02706659809803833
alpaca,31,9,-0.04537457358721657,0.047349981571723286,-0.05712215362841095,0.081199794294115,-0.081199794294115,-0.33833247622547924
alpaca,31,avg,-0.01015195107670432,0.012153271111833243,-0.027555469375269297,0.081199794294115,-0.06766649524509584,0.013533299049019166
flan,0,0,-0.021928149633938642,0.020443664148308116,0.023521650562318305,0.021132225933080555,-0.021132225933080555,-0.021132225933080555
flan,0,1,-0.1542593357254723,0.07206648185193582,-0.04461010437382535,-0.16603891804563295,0.03924556244714961,-0.015094447095057539
flan,0,10,-0.191698031170404,0.191856989715234,0.1915390715767614,-0.25056782177795517,0.25056782177795517,0.25056782177795517
flan,0,11,-0.2251997075306089,0.225509458397601,0.2248222624124379,-0.2686811582920242,0.2686811582920242,0.2686811582920242
flan,0,12,-0.2273533677107756,0.22867197350406077,0.2260498044362603,-0.24453004293993214,0.24453004293993214,0.24453004293993214
flan,0,13,-0.1924472558745311,0.1924614067492535,0.1924321360827409,-0.2686811582920242,0.2686811582920242,0.2686811582920242
flan,0,14,-0.15740113812043435,0.15685114441141815,0.15800355409962663,-0.2566056006159782,0.2566056006159782,0.2566056006159782
flan,0,15,-0.1248662008147518,0.12485967102376466,0.12487169923921544,-0.13585002385551787,0.13585002385551787,0.13585002385551787
flan,0,16,-0.15469203857023378,0.15461134679208755,0.15474615779757966,-0.1539633603695869,0.16000113920760994,0.1539633603695869
flan,0,17,-0.162192524279275,0.162206692909049,0.16217517604192713,-0.2566056006159782,0.26264337945400124,0.2566056006159782
flan,0,18,-0.2734897535983677,0.27345459367750813,0.2735255835623583,-0.25056782177795517,0.25056782177795517,0.25056782177795517
flan,0,19,-0.13915502920088627,0.13880542315658045,0.13954764496672564,-0.3833989562144615,0.3833989562144615,0.38943673505248455
flan,0,2,-0.24311799302102266,0.24292824190433995,0.24332995377836503,-0.2384922641019091,0.2384922641019091,0.2384922641019091
flan,0,20,-0.14752764706266325,0.14736808007853686,0.14760937959716974,-0.2264167064258631,0.2264167064258631,0.2264167064258631
flan,0,21,-0.17781874105678025,0.17783860492913747,0.17779704831572593,-0.2324544852638861,0.2324544852638861,0.2324544852638861
flan,0,22,-0.17952166463793282,0.17968122081035426,0.17941462519350931,-0.17811447572167896,0.17811447572167896,0.17811447572167896
flan,0,23,-0.0724225370023464,0.07261334565020221,0.07232079952169865,-0.06339667779924167,0.06339667779924167,0.06339667779924167
flan,0,24,-0.1828446216338909,0.182751749336113,0.18291532268710226,-0.25056782177795517,0.25056782177795517,0.25056782177795517
flan,0,25,-0.16043426797253774,0.15825118595056265,0.16250263664501813,-0.1539633603695869,0.1539633603695869,0.1539633603695869
flan,0,26,-0.1443439367362608,0.14434489057161143,0.1443405638995662,-0.26264337945400124,0.26264337945400124,0.26264337945400124
flan,0,27,-0.18483047373288503,0.18476236853070935,0.1848647132698295,-0.25056782177795517,0.2384922641019091,0.25056782177795517
flan,0,28,-0.090994222408414,0.09100176614584574,0.09098676002533632,-0.190190033397725,0.190190033397725,0.190190033397725
flan,0,29,-0.16925467431318283,0.16943763023533734,0.1690678195987016,-0.27471893713004725,0.27471893713004725,0.27471893713004725
flan,0,3,-0.17344014684944334,0.17289664650847777,0.17395579211441178,-0.24453004293993214,0.24453004293993214,0.2384922641019091
flan,0,30,-0.1522261923903868,0.15218920855001628,0.15225749869892885,-0.25056782177795517,0.25056782177795517,0.25056782177795517
flan,0,31,-0.13753710817259396,0.1375907298874714,0.13748548583494807,-0.16000113920760994,0.16000113920760994,0.16000113920760994
flan,0,4,-0.1262965949902767,0.12627346535997164,0.1271413468110448,-0.1116989085034258,0.1116989085034258,0.1056611296654028
flan,0,5,-0.1644350563725963,0.16434306767954626,0.16452046250002847,-0.2324544852638861,0.2324544852638861,0.2324544852638861
flan,0,6,-0.09509005529775832,0.0951002581023128,0.09507951992522475,-0.05132112012319564,0.05132112012319564,0.05132112012319564
flan,0,7,-0.17595343792923293,0.17589054088319064,0.17602517775022086,-0.20226559107377104,0.20226559107377104,0.20226559107377104
flan,0,8,-0.1471909749507943,0.14692025306905293,0.14751829369771322,-0.03320778360912659,0.03320778360912659,0.03924556244714961
flan,0,9,-0.17151776610210648,0.17145945640332635,0.17162148415291154,-0.3411345043483004,0.3411345043483004,0.3411345043483004
flan,0,avg,-0.2728888139574927,0.2596267602663738,0.26916940137117107,-0.20226559107377104,0.24453004293993214,0.2203789275878401
flan,1,0,0.05539252405962283,-0.0676615307705695,-0.039936030237030726,0.1116989085034258,-0.09962335082737976,-0.08754779315133374
flan,1,1,-0.11484443761851451,0.11444415153492232,0.1079225051746311,-0.05735889896121865,0.06339667779924167,0.05132112012319564
flan,1,10,0.040006673111732775,-0.03416055037880099,-0.045479669011375956,0.05735889896121865,-0.12377446617947183,-0.05132112012319564
flan,1,11,-0.21842141504072352,0.19734382490747077,0.2637487142861565,-0.16000113920760994,0.13585002385551787,0.2264167064258631
flan,1,12,-0.028805609506035182,0.03591680468021588,0.0181818878865685,-0.03320778360912659,0.027170004771103574,0.015094447095057539
flan,1,13,-0.0659023444424722,0.09115809185340995,0.039889436063186796,-0.11773668734144879,0.13585002385551787,0.1116989085034258
flan,1,14,-0.10242247753893495,0.10032939740768414,0.10004958990291174,-0.06339667779924167,0.021132225933080555,0.08754779315133374
flan,1,15,0.03988863224921809,0.009515943231757544,-0.10167520219726842,-0.009056668257034522,0.03320778360912659,-0.06339667779924167
flan,1,16,-0.099175772312533,0.11600903636436541,0.07270163978304334,-0.0754722354752877,0.08151001431331072,0.09358557198935676
flan,1,17,-0.09955446095644113,0.10341328727750158,0.08335398927703812,0.03320778360912659,-0.015094447095057539,0.03320778360912659
flan,1,18,-0.14297185673623783,0.1308998842313841,0.15977963419738056,-0.14792558153156388,0.11773668734144879,0.16000113920760994
flan,1,19,0.22562768576050365,-0.15325828604404546,-0.2799177246404092,0.20830336991179407,-0.1539633603695869,-0.2264167064258631
flan,1,2,0.11056346353693176,-0.10594547933409489,-0.11263289393401206,-0.03924556244714961,0.06339667779924167,-0.03320778360912659
flan,1,20,-0.08432829068220184,0.07368203974735733,0.09682706635206129,-0.0754722354752877,0.0754722354752877,0.0754722354752877
flan,1,21,0.011842943070535546,-0.0007749092077191952,-0.027894406217284083,-0.03320778360912659,0.05735889896121865,-0.003018889419011508
flan,1,22,0.15898029915634232,0.06923533798240764,-0.2267077775674803,0.1116989085034258,0.021132225933080555,-0.2264167064258631
flan,1,23,-0.10512244514806164,0.11298975996459941,0.09397224183146859,-0.0754722354752877,0.08151001431331072,0.05735889896121865
flan,1,24,0.06110109255703265,-0.029337846592058882,-0.09361476414851806,0.05132112012319564,-0.009056668257034522,-0.05132112012319564
flan,1,25,0.006414817566428923,0.008886763612833734,-0.11927232338071077,-0.04528334128517262,0.05132112012319564,-0.06943445663726469
flan,1,26,-0.0705897835916428,0.07930977915541583,0.04411273522342436,-0.003018889419011508,0.04528334128517262,0.05735889896121865
flan,1,27,0.09524745757430161,-0.02879150835787059,-0.16615001830485024,0.05735889896121865,-0.021132225933080555,-0.09358557198935676
flan,1,28,0.023260972543742053,0.008176767886233179,-0.058197517324489155,-0.009056668257034522,0.003018889419011508,0.03320778360912659
flan,1,29,0.11273842011787143,-0.11391568476788827,-0.10869766190452611,0.05735889896121865,-0.12981224501749486,0.027170004771103574
flan,1,3,-0.0751491102840447,0.07900431213826692,0.06686867193850919,-0.08151001431331072,0.0754722354752877,0.09962335082737976
flan,1,30,0.09597933037702465,-0.07783004276882922,-0.10336970696757829,0.08754779315133374,-0.08151001431331072,-0.1116989085034258
flan,1,31,0.0009010177847458651,0.011753520520783791,-0.01502020609771006,-0.08754779315133374,0.05132112012319564,0.09962335082737976
flan,1,4,0.10343436837833231,-0.10581244605832894,-0.09334656216579758,0.09962335082737976,-0.09358557198935676,-0.06943445663726469
flan,1,5,-0.02673828716339824,0.045821547951898675,-0.01228228604400982,-0.05132112012319564,0.05735889896121865,0.027170004771103574
flan,1,6,0.017894034835121114,0.00941772646592812,-0.05634678063617942,0.06943445663726469,-0.05132112012319564,-0.1116989085034258
flan,1,7,-0.055375491865638775,0.05556709093717629,0.03562901804770941,0.015094447095057539,-0.003018889419011508,-0.021132225933080555
flan,1,8,-0.2362217163748261,0.22289619008200318,0.25806048589963587,-0.190190033397725,0.196227812235748,0.20226559107377104
flan,1,9,0.007937906065843917,-0.02942002148654344,0.02575594423937385,0.003018889419011508,-0.021132225933080555,0.027170004771103574
flan,1,avg,0.019325633426911758,0.025665839880956703,-0.11085301831538251,0.08754779315133374,-0.015094447095057539,-0.03320778360912659
flan,2,0,-0.18000128336709564,0.18939834835459618,0.14222513455047486,-0.2203789275878401,0.196227812235748,0.17207669688365596
flan,2,1,-0.033181257160297316,0.005708997618821241,0.07130766722924994,-0.09358557198935676,0.06339667779924167,0.1116989085034258
flan,2,10,-0.2025198948822608,0.24630240971465997,0.16526570048109063,-0.27471893713004725,0.25056782177795517,0.20226559107377104
flan,2,11,-0.2458752047781701,0.23158247657743863,0.25386060982903796,-0.3471722831863234,0.31698338899620837,0.35924784086236944
flan,2,12,-0.15247718026912083,0.19189861908306985,0.12721472412925458,-0.16000113920760994,0.17207669688365596,0.09358557198935676
flan,2,13,-0.2723601867865836,0.26730735459238203,0.2388385085199914,-0.31698338899620837,0.2807567159680703,0.31698338899620837
flan,2,14,0.14764184260323185,-0.18937886915653995,-0.09663427448168325,0.12377446617947183,-0.16000113920760994,-0.08754779315133374
flan,2,15,-0.22421481167525908,0.17047436312352987,0.26476289690318955,-0.26264337945400124,0.190190033397725,0.31094561015818534
flan,2,16,-0.08614018370044081,0.09171357026923486,0.08168061642171842,0.021132225933080555,0.003018889419011508,-0.027170004771103574
flan,2,17,-0.14654138003480163,0.1152851793186433,0.17635871425266175,-0.12981224501749486,0.08754779315133374,0.196227812235748
flan,2,18,-0.12482136145705518,0.12339668858280747,0.11167747378046138,-0.08151001431331072,0.06943445663726469,0.04528334128517262
flan,2,19,-0.2671702253735847,0.19934619523850178,0.2856376871710565,-0.3471722831863234,0.2324544852638861,0.35924784086236944
flan,2,2,-0.16973110633853972,0.13816227687136123,0.20016062232750928,-0.190190033397725,0.0754722354752877,0.29283227364411624
flan,2,20,-0.07156235027683101,0.07390594210449743,0.06925295025922446,-0.06339667779924167,0.11773668734144879,0.03320778360912659
flan,2,21,-0.13293212694731443,0.115605212648945,0.16013316958501025,-0.08754779315133374,0.05735889896121865,0.11773668734144879
flan,2,22,-0.15000262522828717,0.10454945472533374,0.15817368332775916,-0.14792558153156388,0.11773668734144879,0.2203789275878401
flan,2,23,-0.03690994481279272,0.004126587480221983,0.1029550873489524,-0.03320778360912659,-0.03924556244714961,0.08754779315133374
flan,2,24,-0.1482247750879392,0.12636814407675626,0.1526848470237661,-0.17207669688365596,0.16000113920760994,0.16000113920760994
flan,2,25,-0.2205811267050218,0.1987803093703773,0.24897265137566238,-0.20226559107377104,0.14188780269354087,0.2203789275878401
flan,2,26,-0.18757856856056618,0.18404840435635275,0.18908452218344712,-0.16000113920760994,0.12377446617947183,0.20226559107377104
flan,2,27,-0.1107674547489156,0.08021873660885136,0.1429027262595607,-0.14188780269354087,0.1056611296654028,0.16603891804563295
flan,2,28,0.05763000929018439,-0.05821054316127382,-0.05707612575861644,0.03924556244714961,-0.05735889896121865,-0.04528334128517262
flan,2,29,-0.2823867889010412,0.26720724563496645,0.2911892492240716,-0.33509672551027736,0.35924784086236944,0.3049078313201623
flan,2,3,-0.09672567403675188,0.09012811074181104,0.10184086807493513,-0.1056611296654028,0.09962335082737976,0.09962335082737976
flan,2,30,-0.21689801039152004,0.20864077116179397,0.21757230742195705,-0.2203789275878401,0.196227812235748,0.24453004293993214
flan,2,31,0.062352692163848776,-0.1398890891373133,-0.013200199005489707,0.05132112012319564,-0.0754722354752877,-0.027170004771103574
flan,2,4,0.1286834442480327,-0.17019339970497155,-0.02391186604876813,0.08754779315133374,-0.1539633603695869,0.08151001431331072
flan,2,5,-0.2520583242393424,0.2773616108624601,0.2264701812436432,-0.36528561970039247,0.33509672551027736,0.3411345043483004
